https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.63698E+12,2021/11/15 12:00,BTC/USDT,65734.45,65946.63,65537.99,65663.19,1525.18476,100245196,55921
1.63697E+12,2021/11/15 11:00,BTC/USDT,65920,65948.83,65624.15,65733.06,935.5819,61536148.55,35481
1.63697E+12,2021/11/15 10:00,BTC/USDT,65975.13,66045,65726.92,65921.36,888.26185,58522342.26,34797
1.63697E+12,2021/11/15 09:00,BTC/USDT,65735.33,66401.82,65663.47,65975.13,1884.02134,124418582.9,68002
1.63696E+12,2021/11/15 08:00,BTC/USDT,65579.71,65835,65244.47,65735.32,1620.09103,106099886.8,55528
1.63696E+12,2021/11/15 07:00,BTC/USDT,65666,65738.04,65475.01,65579.71,814.90438,53469563.97,42508
1.63696E+12,2021/11/15 06:00,BTC/USDT,65696.5,65834,65610,65666.01,682.52593,44852196.63,28834
1.63695E+12,2021/11/15 05:00,BTC/USDT,65766.41,65913.86,65666.42,65696.49,709.98983,46708394.11,43429
1.63695E+12,2021/11/15 04:00,BTC/USDT,65712.66,66000,65698.01,65766.41,1099.06219,72303342.46,46479
1.63695E+12,2021/11/15 03:00,BTC/USDT,65677.45,65995,65600,65712.65,950.19905,62450040.66,34263
1.63694E+12,2021/11/15 02:00,BTC/USDT,65896.23,65942.76,65646.61,65677.44,1076.91135,70819279.78,32249
1.63694E+12,2021/11/15 01:00,BTC/USDT,65875.18,65948,65535,65896.22,1606.24838,105631177.4,44508
1.63693E+12,2021/11/15 00:00,BTC/USDT,65519.11,66200,65519.1,65875.17,4092.34168,269839147.7,119665
1.63693E+12,2021/11/14 23:00,BTC/USDT,64520.01,65550.51,64341.77,65519.1,2816.59016,183424117.1,71992
1.63693E+12,2021/11/14 22:00,BTC/USDT,64308.58,64900,64284.79,64520,1044.8013,67489651.32,40403
1.63692E+12,2021/11/14 21:00,BTC/USDT,64221.78,64500,64050,64308.59,780.83326,50195374.96,27996
1.63692E+12,2021/11/14 20:00,BTC/USDT,64169.99,64500,64040.47,64221.78,993.10978,63806696.5,30983
1.63692E+12,2021/11/14 19:00,BTC/USDT,64028.34,64209.07,63872.46,64170,895.51018,57349136.04,32659
1.63691E+12,2021/11/14 18:00,BTC/USDT,64188.62,64422.35,63830,64028.34,961.11469,61616009.56,36670
1.63691E+12,2021/11/14 17:00,BTC/USDT,63705.58,64240,63601.81,64192.28,1246.64911,79583267.06,56951
1.63691E+12,2021/11/14 16:00,BTC/USDT,64070.41,64211,63576.27,63705.58,1772.9945,113259121.6,58929
1.6369E+12,2021/11/14 15:00,BTC/USDT,64354.39,64354.39,64000,64070.41,924.99579,59334104.39,39662
1.6369E+12,2021/11/14 14:00,BTC/USDT,64630.66,64662.66,64148.27,64354.39,1031.53443,66434416.17,42115
1.63689E+12,2021/11/14 13:00,BTC/USDT,64600.51,64799,64499.9,64630.66,856.55006,55376574.23,36413
1.63689E+12,2021/11/14 12:00,BTC/USDT,64445.07,64758.76,64235.84,64600.52,892.72065,57561641.21,42694
1.63689E+12,2021/11/14 11:00,BTC/USDT,64380.11,64478.69,64162.48,64445.07,776.88486,50010849.73,28084
1.63688E+12,2021/11/14 10:00,BTC/USDT,64251.49,64500,64186.23,64380.11,762.60173,49084592.86,29393
1.63688E+12,2021/11/14 09:00,BTC/USDT,64301.7,64400.15,64100,64251.49,813.42171,52276589.14,30627
1.63688E+12,2021/11/14 08:00,BTC/USDT,64627.58,64800,64056,64301.7,1272.25739,81906609.94,48187
1.63687E+12,2021/11/14 07:00,BTC/USDT,64800.01,64887.42,64439.73,64627.58,999.35912,64632554.03,43500
1.63687E+12,2021/11/14 06:00,BTC/USDT,64898.39,65201.72,64700,64800.01,989.53371,64254580.48,35312
1.63687E+12,2021/11/14 05:00,BTC/USDT,64748.65,65046.52,64400,64898.4,1038.73314,67245890.92,33330
1.63686E+12,2021/11/14 04:00,BTC/USDT,64637.81,65014.79,64636.79,64748.66,650.54381,42156625.6,27436
1.63686E+12,2021/11/14 03:00,BTC/USDT,64629.98,64838.6,64530.61,64637.81,733.63741,47451742.72,30736
1.63686E+12,2021/11/14 02:00,BTC/USDT,64789.04,64925.07,64611.11,64629.99,639.41547,41413977.07,26112
1.63685E+12,2021/11/14 01:00,BTC/USDT,64974.05,65079.99,64616.17,64789.04,807.45372,52373628.3,31145
1.63685E+12,2021/11/14 00:00,BTC/USDT,64380.01,65320,64380,64974.06,2003.82749,130236030.4,70064
1.63684E+12,2021/11/13 23:00,BTC/USDT,64275.24,64550.5,64220.7,64380,473.40227,30471345.42,24295
1.63684E+12,2021/11/13 22:00,BTC/USDT,64365.82,64418.97,64116,64275.24,572.08908,36789681.16,33379
