https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1635732000000,2021-11-01 02:00:00,BTC/USDT,61293.27000000,61407.64000000,60000.00000000,60547.00000000,3964.11113000,239606893.38992400,100185
1635728400000,2021-11-01 01:00:00,BTC/USDT,61560.49000000,61735.30000000,61193.10000000,61293.26000000,1204.13616000,74100505.04517150,41929
1635724800000,2021-11-01 00:00:00,BTC/USDT,61299.81000000,61660.27000000,61115.33000000,61560.49000000,1423.33658000,87460568.53074420,52006
1635721200000,2021-10-31 23:00:00,BTC/USDT,61365.72000000,61620.06000000,61170.19000000,61299.80000000,947.29370000,58157286.89140300,32902
1635717600000,2021-10-31 22:00:00,BTC/USDT,61444.34000000,61579.81000000,61260.71000000,61365.72000000,918.54102000,56413683.97068560,39492
1635714000000,2021-10-31 21:00:00,BTC/USDT,60922.36000000,61500.00000000,60865.41000000,61444.33000000,1187.14634000,72694433.95390480,53995
1635710400000,2021-10-31 20:00:00,BTC/USDT,60689.95000000,61076.57000000,60521.33000000,60922.36000000,1033.98106000,62936130.57178490,40294
1635706800000,2021-10-31 19:00:00,BTC/USDT,60705.62000000,60844.22000000,60598.57000000,60689.95000000,824.62936000,50077121.28431880,40662
1635703200000,2021-10-31 18:00:00,BTC/USDT,60614.43000000,60811.83000000,60384.11000000,60705.62000000,1250.49540000,75710692.43120850,52096
1635699600000,2021-10-31 17:00:00,BTC/USDT,60670.07000000,60906.79000000,60490.01000000,60614.43000000,1307.17380000,79350176.06638470,57099
1635696000000,2021-10-31 16:00:00,BTC/USDT,60460.23000000,60700.00000000,60200.00000000,60670.07000000,1378.87896000,83370381.08441140,57330
1635692400000,2021-10-31 15:00:00,BTC/USDT,60435.23000000,60709.58000000,60313.57000000,60460.23000000,1459.56323000,88366878.26344000,63369
1635688800000,2021-10-31 14:00:00,BTC/USDT,60363.20000000,60750.00000000,60150.00000000,60435.23000000,2720.64439000,164436193.93423760,80905
1635685200000,2021-10-31 13:00:00,BTC/USDT,60283.87000000,60611.42000000,59945.36000000,60363.20000000,2693.21759000,162395620.11850620,98113
1635681600000,2021-10-31 12:00:00,BTC/USDT,60467.81000000,60800.22000000,60123.00000000,60283.88000000,2481.31958000,149844350.57125480,73253
1635678000000,2021-10-31 11:00:00,BTC/USDT,60784.10000000,60902.74000000,60279.63000000,60467.81000000,1917.94023000,116086912.86667250,66130
1635674400000,2021-10-31 10:00:00,BTC/USDT,60666.39000000,61087.04000000,60350.00000000,60784.09000000,2347.81385000,142512394.10809320,94789
1635670800000,2021-10-31 09:00:00,BTC/USDT,60792.61000000,60838.83000000,60552.43000000,60666.39000000,1510.57233000,91663102.56599710,67179
1635667200000,2021-10-31 08:00:00,BTC/USDT,61362.60000000,61369.36000000,60525.00000000,60792.62000000,2493.83365000,152020605.25963280,86757
1635663600000,2021-10-31 07:00:00,BTC/USDT,61296.21000000,61410.52000000,61172.97000000,61362.61000000,1192.55103000,73123856.19294240,66054
1635660000000,2021-10-31 06:00:00,BTC/USDT,61273.38000000,61365.93000000,61065.76000000,61298.26000000,1385.71769000,84850154.89741140,46211
1635656400000,2021-10-31 05:00:00,BTC/USDT,61404.84000000,61464.02000000,61150.15000000,61273.38000000,1542.59450000,94592512.05379330,56336
1635652800000,2021-10-31 04:00:00,BTC/USDT,61697.85000000,61746.28000000,61400.24000000,61404.85000000,1437.43341000,88517753.64068620,63524
1635649200000,2021-10-31 03:00:00,BTC/USDT,61741.00000000,61883.01000000,61581.96000000,61697.84000000,1204.90001000,74370859.94676250,66814
1635645600000,2021-10-31 02:00:00,BTC/USDT,62169.00000000,62290.00000000,61620.00000000,61741.01000000,1686.69741000,104636598.13250140,77919
1635642000000,2021-10-31 01:00:00,BTC/USDT,62375.28000000,62405.30000000,62114.18000000,62169.00000000,1695.15085000,105581469.25881150,80785
1635638400000,2021-10-31 00:00:00,BTC/USDT,61859.19000000,62400.15000000,61859.18000000,62375.29000000,2649.54855000,164847309.27864920,101409
1635634800000,2021-10-30 23:00:00,BTC/USDT,61540.32000000,61900.00000000,61479.76000000,61859.19000000,1749.61796000,107923523.19753000,70327
1635631200000,2021-10-30 22:00:00,BTC/USDT,61429.02000000,61624.00000000,61175.01000000,61540.33000000,1810.10864000,111110451.41659930,73216
1635627600000,2021-10-30 21:00:00,BTC/USDT,61642.10000000,61699.80000000,61426.04000000,61429.03000000,912.48687000,56201886.58463100,46364
1635624000000,2021-10-30 20:00:00,BTC/USDT,61730.84000000,61960.00000000,61545.05000000,61642.11000000,1022.57940000,63172264.17457060,39389
1635620400000,2021-10-30 19:00:00,BTC/USDT,61560.91000000,61793.00000000,61459.00000000,61730.85000000,901.32828000,55533414.11404840,36967
1635616800000,2021-10-30 18:00:00,BTC/USDT,61410.63000000,61580.70000000,61370.18000000,61560.91000000,969.20439000,59576377.88666730,44117
1635613200000,2021-10-30 17:00:00,BTC/USDT,61256.43000000,61568.14000000,61111.00000000,61410.62000000,1053.94940000,64637420.21494940,46399
1635609600000,2021-10-30 16:00:00,BTC/USDT,61377.20000000,61529.55000000,61074.51000000,61256.42000000,1401.98410000,85949174.48380190,51869
1635606000000,2021-10-30 15:00:00,BTC/USDT,61178.19000000,61447.14000000,61151.58000000,61377.19000000,1426.23420000,87475417.98559510,63902
