pubDateTime,title
2021-10-21 16:00:36,比特幣閃電網絡容量突破 2 億美元
2021-10-21 15:31:08,通膨擔憂加劇 資金持續由黃金流向比特幣
2021-10-21 14:00:24,ProShares比特幣期貨ETF風光上市 「女股神」卻沒出手
2021-10-21 13:40:56,晶圓雙雄無力撐盤 台股萬七曇花一現 小漲1點收16889點
2021-10-21 13:20:36,首檔期貨ETF利多難支撐買盤 小摩：黃金資金持續流向比特幣才是關鍵
2021-10-21 12:30:50,Ark Invest創始人稱因稅收考慮尚未投資首隻比特幣期貨ETF
2021-10-21 11:00:50,矽谷風投專家Peter Thiel：後悔買少了比特幣
2021-10-21 10:55:34,〈台股盤中〉電子股領攻大漲百點 一度收復萬七
2021-10-21 09:43:15,幣特財經特別專訪Bingbon品牌總監：專注於做合法合規的「社交型交易平台」
2021-10-21 09:00:45,特斯拉財報：三季度未再次賣出或購買比特幣，持有比特幣價值爲 12.6 億美元
2021-10-21 08:30:13,Valkyrie 推出的比特幣期貨 ETF 獲 SEC 批准，將於週五在納斯達克交易
2021-10-21 08:00:28,特斯拉持有的比特幣總價值12.6億美元
2021-10-21 08:00:26,外媒：Valkyrie比特幣期貨ETF獲得美國SEC批准
2021-10-21 08:00:25,摩根士丹利暫緩向客戶提供比特幣ETF
2021-10-21 08:00:24,摩根大通：比特幣是比黃金更好的通膨對沖工具
2021-10-21 08:00:23,Valkyrie比特幣策略基金將於周五開始在那斯達克交易所交易
2021-10-21 07:47:54,美股盤後重點新聞摘要2021年10月21日
2021-10-21 06:30:36,摩根士丹利暫緩向客戶提供比特幣ETF
2021-10-21 06:13:47,〈紐約匯市〉風險偏好回頭美元續跌  比特幣衝6.7萬美元寫歷史新高
2021-10-21 05:45:33,〈美股盤後〉財報沖淡通膨疑慮 道瓊、標普逼近歷史高點 比特幣登新高
2021-10-21 05:30:31,外媒：Valkyrie比特幣期貨ETF獲得美國SEC批准
2021-10-21 02:30:38,隨著比特幣創下歷史新高，Hive引領加密礦業股走高
2021-10-20 23:00:07,美股區塊鏈板塊普漲 灰度比特幣信託漲近6%
2021-10-20 22:30:30,VanEck推出的比特幣期貨ETF已獲SEC批准或將於下周開始交易
2021-10-20 22:30:26,資管公司 VanEck 推出的比特幣期貨 ETF 已獲 SEC 批准，或將於下週開始交易
2021-10-20 22:23:26,首檔期貨ETF上市助力 比特幣攀上66000美元 再登歷史新高
2021-10-20 22:00:52,比特幣時隔半年再創歷史新高，漲破65000美元/枚
2021-10-20 22:00:45,比特幣突破 6.6 萬 USDT，創歷史新高
2021-10-20 22:00:44,灰度母公司 DCG 計劃購買價值 10 億美元的灰度比特幣信託
2021-10-20 21:30:34,DCG宣布計劃增加購買灰度比特幣信託的股份
2021-10-20 19:45:59,〈美股盤前要聞〉特斯拉盤後公布財報 美股期貨小升
2021-10-20 19:00:36,比特幣挖礦公司Stronghold IPO融資1.27億美元
2021-10-20 19:00:31,比特幣礦業公司 Stronghold Digital 將其 IPO 目標價調整爲每股 19 美元
2021-10-20 18:00:23,墨西哥航空公司Volaris的薩爾瓦多子公司將接受比特幣支付
2021-10-20 16:01:16,古根漢投資長：70%加密貨幣終將會消失
2021-10-20 16:00:42,億萬富翁Peter Thiel：比特幣重回6萬美元是一個「非常有希望的跡象」
2021-10-20 15:00:24,彭博分析師：憑藉比特幣漲至歷史新高加密股漲勢超過能源股和金融股
2021-10-20 10:00:45,ProShares 比特幣期貨 ETF 首日交易額近 10 億美元，漲約 4.9%
2021-10-20 10:00:38,ProShares比特幣期貨ETF首日交易額近10億美元，漲約4.9%
2021-10-20 09:03:35,〈美股熱門股〉 BITO上市首日強漲近5% 聯合航空Q3營收報喜盤後漲2%
2021-10-20 08:30:12,Chainalysis 爲其資產負債表首次購買比特幣，並計劃尋求購買其他數字貨幣
2021-10-20 06:30:33,CME比特幣期貨10月合約收報64660美元
2021-10-20 05:35:21,〈美股盤後〉首檔比特幣期貨ETF上市迎蜜月行情 標普連五紅逼近歷史高位
2021-10-20 05:00:12,美國首隻比特幣期貨ETF首日成交額創歷史次高記錄
2021-10-20 04:00:12,聯準會理事沃勒：比特幣永遠不會成為一種支付工具
2021-10-20 00:00:54,灰度母公司創始人：發行ProShares比特幣ETF的那群人可能連1枚BTC都沒有
2021-10-20 00:00:47,Chainalysis已將比特幣添加到其資產負債表中
2021-10-19 22:30:28,ProShares比特幣期貨ETF在前30分鐘內股票交易價值達到3.2億美元
2021-10-19 22:16:29,美首檔比特幣期貨ETF上市升近5% 迎首日蜜月行情
2021-10-19 22:00:50,比特幣攀升至63000美元/枚上方，為4月16日以來首次
2021-10-19 22:00:49,ProShares比特幣期貨ETF已正式開啟交易
2021-10-19 22:00:48,美國證交會主席：比特幣仍然是一種高度投機的資產類別
2021-10-19 22:00:46,灰度向美 SEC 申請將 GBTC 轉換爲比特幣現貨 ETF
2021-10-19 22:00:45,ProShares 比特幣期貨 ETF 已在紐交所上市交易，開盤價 40.89 美元
2021-10-19 21:30:27,灰度通過NYSEArca正式向美國SEC提交比特幣現貨ETF申請
2021-10-19 20:00:37,薩爾瓦多央行行長：比特幣的採用不會影響薩爾瓦多與國際貨幣基金組織的談判
2021-10-19 16:00:37,Valkyrie Digital Assets將比特幣ETF股票代碼從「BTF」更改為「BTFD」
2021-10-19 15:00:23,薩爾瓦多官方比特幣錢包 Chivo 取消比特幣報價凍結機制，防止無風險套利
2021-10-19 14:30:21,Microstrategy CEO：建議尼日利亞和津巴布韋可以發行由比特幣支持的貨幣來修複本國經濟
2021-10-19 14:30:19,曾預言比特幣飆上60萬美元 古根漢投資長：已放棄這項投資
2021-10-19 14:00:16,比特幣可望飆漲170% 達16.8萬美元的2大原因
2021-10-19 14:00:15,Ripple CEO：優先考慮比特幣ETF與SEC主席Gary Gensler的氣候議程並不相符
2021-10-19 13:30:56,FXStreet分析師：比特幣投資流入飆升，預計本周將推出另一比特幣
2021-10-19 13:00:08,數據：比特幣挖礦難度上調 0.95% 至 20.08 T
2021-10-19 12:00:44,Michael Saylor：土耳其可以在的中央銀行國庫中購買價值50億美元的比特幣
2021-10-19 12:00:39,CME 比特幣期貨未平倉合約達 36.9 億美元，創歷史新高
2021-10-19 11:30:41,比特幣礦企Bitfury首席執行官確認公司正在考慮進行IPO
2021-10-19 10:30:46,華爾街之狼伊坎：比特幣對抗通膨或許有用，但我沒投資
2021-10-19 10:30:45,數據：比特幣網路難度上調至20.08T，連續七次上調
2021-10-19 10:00:37,資管巨頭古根海姆首席投資官Scott Minerd稱不再投資比特幣
2021-10-19 09:30:15,資管巨頭景順 Invesco 放棄近期推出比特幣期貨 ETF
2021-10-19 09:30:08,資管巨頭古根海姆 Guggenheim 首席投資官 Scott Minerd 稱不再投資比特幣
2021-10-19 09:23:17,馬斯克推特再開金口？柴犬幣帶領一干犬系幣上漲
2021-10-19 09:00:40,外媒：近期或有5隻比特幣期貨ETF準備推出，本周可能會推出2隻
2021-10-19 08:09:34,ProShares比特幣期貨ETF19日上市 比特幣價格挑戰新高
2021-10-19 07:14:22,〈貴金屬盤後〉比特幣上漲、公債殖利率走強 黃金連2跌
2021-10-19 06:30:32,Invesco放棄在近期推出比特幣期貨ETF
2021-10-19 05:30:33,CME比特幣期貨未平倉合約創歷史新高
2021-10-19 02:30:39,灰度CEO：SEC可能會在批准首個比特幣期貨ETF後批准以太坊ETF
2021-10-19 01:30:31,Tom Lee：首隻比特幣期貨ETF將推動比特幣超過10萬美元
2021-10-18 22:30:30,灰度正式確認計劃提交比特幣現貨ETF申請
2021-10-18 20:30:24,灰度CEO評論比特幣期貨ETF：產品結構會對投資者產生影響
2021-10-18 20:00:41,蔡明彰觀點：全球大通膨不炒黃金  改炒比特幣、基本金屬
2021-10-18 19:33:05,〈美股盤前要聞〉科技股財報登場 美股期貨漲跌互見
2021-10-18 19:30:09,ProShares比特幣期貨ETF將於周二在紐約證券交易所上市
2021-10-18 19:30:06,ProShares 的比特幣期貨 ETF 將於週二在紐約證券交易所上市
2021-10-18 19:01:05,數據：美國和哈薩克斯坦的比特幣開採量占世界前二
2021-10-18 15:00:23,Bitcoin of America將以太坊添加到其比特幣ATM機中
2021-10-18 14:36:15,【龍哥講股教室】第三代半導體資金簇擁特用化學 比特幣風雲再起
2021-10-18 13:39:50,預期心理推動買氣 比特幣持續向上反彈
2021-10-18 13:30:53,知情人士：灰度將申請將其比特幣基金轉換爲比特幣現貨 ETF
2021-10-18 12:21:17,比特幣再衝6.2萬美元逼近歷史高點 多檔挖礦概念股攻漲停
2021-10-18 11:30:40,"本周CME比特幣期貨未平倉總量自 8,886 張上漲至 10,918 張"
2021-10-18 09:00:50,比特幣跌破59000美元/枚
2021-10-18 09:00:49,比特幣創造者中本聰進入世界前20富豪名單
2021-10-18 09:00:44,DCG 創始人：灰度比特幣信託轉為 ETF 指日可待
2021-10-18 09:00:40,知情人士：灰度將申請將其比特幣基金轉換爲比特幣現貨 ETF
2021-10-18 06:30:33,比特幣未知創造者中本聰進入世界前20富豪名單
2021-10-18 01:00:37,當前比特幣市值占比為43.4%
2021-10-17 23:30:13,灰度計劃申請將比特幣基金轉換為現貨ETF
2021-10-17 22:00:37,薩爾瓦多副總統：將有更多國家效仿薩爾瓦多的比特幣採用模式
2021-10-17 20:00:46,分析師：指標顯示BTC目標為103000美元，對比特幣空頭表示擔憂
2021-10-17 19:00:39,姚前：比特幣引發的全球「新型貨幣戰爭」才剛剛開始
2021-10-17 17:30:39,薩爾瓦多總統：民衆在購買比特幣上花費的數額超過了在比特幣 ATM 取款數額
2021-10-17 16:30:34,比特幣倡導者：英格蘭銀行將在BTC超過100萬美元之前購買
2021-10-17 16:00:48,比特幣當前全網未確認交易數量為916筆
2021-10-17 14:30:26,數據：比特幣閃電網路中鎖定的BTC數量超過3000枚
2021-10-17 13:00:32,報告：2018年7月至今至少有約52億美元的比特幣交易可能與勒索軟體有關
2021-10-17 13:00:24,FinCEN 報告：2018 年 7 月至今至少有約 52 億美元的比特幣交易可能與勒索軟件有關
2021-10-17 08:30:16,Mark Cuban：不會投資比特幣ETF，更願意直接購買BTC
2021-10-17 01:00:50,田納西州比特幣採礦因產生高噪音而被起訴
2021-10-17 00:30:38,分析師：比特幣近期前景非常樂觀
2021-10-17 00:00:47,Pantera Capital CEO：比特幣價格在最新牛市中已經翻倍
2021-10-16 22:00:34,國內首個比特幣勒索病毒製作者落網，涉案500餘萬元
2021-10-16 20:30:39,Iconic CEO：目前比特幣每天處理約40億美元的交易
2021-10-16 20:30:37,比特幣經濟學家：比特幣並不會成為主流零售支付軌道，它適用於利基支付
2021-10-16 18:30:33,比特幣基地：美國應該建立一個新的加密貨幣監管機構
2021-10-16 16:00:37,Adam Back：比特幣PoW 就像金礦開採，一件真正經得起時間考驗的事情
2021-10-16 15:00:22,《富爸爸窮爸爸》作者：我中意比特幣
2021-10-16 15:00:22,薩爾瓦多總統：薩爾瓦多民眾將更多美元兌換為比特幣
2021-10-16 13:00:39,外媒：美國首個比特幣期貨ETF將於下周開始交易
2021-10-16 11:42:49,〈熱門股〉比特幣再衝6萬美元大關 撼訊單周飆漲14%
2021-10-16 11:30:33,Cryptoquant CEO：推動比特幣本輪上漲的是「鯨魚」買盤，而非軋空
2021-10-16 11:30:31,Blue Line Futures首席市場策略師：比特幣將會受到更多關注
2021-10-16 11:30:30,數據：當前99.02%的比特幣供應量處於盈利狀態
2021-10-16 09:30:59,Square 正考慮構建基於定製芯片和開源形式的比特幣挖礦系統
2021-10-16 09:30:53,Valkyrie 比特幣策略 ETF 獲准在納斯達克上市和登記，已提交美 SEC 等待批准
2021-10-16 09:03:08,資產管理公司 Jacobi 獲根西島監管批准，將推出實物支持的比特幣 ETF
2021-10-16 08:30:38,ProShares 下週將推出首個美國上市的比特幣期貨 ETF
2021-10-16 07:08:51,幣圈重大里程碑！ProShares有望下週一推出美首檔比特幣期貨ETF
2021-10-16 07:00:59,ProShares 下週將推出首個美國上市的比特幣期貨 ETF
2021-10-16 06:30:29,全球比特幣ATM安裝總數達29539台
2021-10-16 05:30:15,外媒：美國SEC批准首隻比特幣期貨ETF
2021-10-16 05:00:36,Jack Dorsey：Square正考慮建立一個比特幣挖礦系統
2021-10-16 03:30:19,比特幣全網未確認交易33542筆
2021-10-16 02:30:29,前UFC冠軍：區塊鏈和比特幣將成為世界上主要的支付系統
2021-10-16 01:30:18,Jacobi資產管理公司獲准推出一級比特幣ETF
2021-10-16 01:30:16,比特幣突破 6 萬 USDT，創 4 月 18 日以來新高
2021-10-16 00:00:30,那斯達克已同意列出Valkyrie比特幣策略ETF
2021-10-15 23:30:16,CNBC主持人：如果ETF獲批，比特幣可能會達到真正的峰值
2021-10-15 23:30:13,MSCI警告：7.1兆美元股票隱含加密貨幣風險
2021-10-15 23:00:35,行動支付公司Square投資的比特幣價值翻倍，目前超過4.7億美元
2021-10-15 22:30:08,比特幣突破 6 萬 USDT，創 4 月 18 日以來新高
2021-10-15 21:30:48,美國參議員評論調高政府債務上限：還好有比特幣
2021-10-15 21:30:47,Valkyrie向美SEC提交關鍵表格，比特幣期貨ETF獲批或指日可待
2021-10-15 20:11:42,〈美股盤前要聞〉美將公布9月零售數據 美股期貨上升
2021-10-15 19:00:37,俄羅斯央行試圖評估投資者的比特幣持有量
2021-10-15 14:30:50,澳新銀行與澳洲比特幣交易員就銀行脫銷案達成和解
2021-10-15 13:33:00,比特幣又見漲勢 價格直逼6萬美元大關
2021-10-15 13:30:30,比特幣時隔半年再度觸及60000美元
2021-10-15 12:30:24,美 SEC 重申：在投資持有比特幣期貨合約的基金之前，請務必仔細權衡潛在的風險和收益
2021-10-15 12:00:30,分析師：比特幣ETF可能獲批或令比特幣創下新高
2021-10-15 11:30:24,美國SEC：在投資持有比特幣期貨合約的基金之前，請仔細權衡潛在風險和收益
2021-10-15 11:01:12,比特幣短線突破 5.9 萬 USDT，創 5 月 11 日以來新高
2021-10-15 11:01:11,加拿大清潔技術公司 MintGreen 與能源公司 LEC 合作，計劃將比特幣挖礦熱量用於城市供暖
2021-10-15 11:01:09,彭博社：基於比特幣期貨的 ETF 可能不會受到 SEC 反對
2021-10-15 10:30:16,比特幣期貨ETF據悉不會遭到美國證交會的反對
2021-10-15 10:17:04,算力新三國！劍橋數據：美國已取代中國成為比特幣網路主要算力地區
2021-10-15 09:47:15,美國首檔比特幣期貨ETF將問世？SEC推文引幣圈熱議
2021-10-15 09:30:46,墨西哥總統：墨西哥不會採用比特幣作為法定貨幣
2021-10-15 09:00:27,閃電網絡支付平臺 Strike 在美推出「Pay Me In Bitcoin」功能，可自動免費將工資兌換爲比特幣
2021-10-15 08:30:34,整個10月交易所的比特幣餘額已經趨於平穩
2021-10-15 07:00:46,CME比特幣期貨10月合約收報58195美元
2021-10-15 06:30:30,CME比特幣期貨未平倉合約觸及8個月高位
2021-10-15 04:00:33,外媒：比特幣因ETF審批樂觀情緒高漲而短線拉升
2021-10-15 03:00:38,MintGreen將通過比特幣挖礦為北溫哥華市提供熱量
2021-10-15 02:00:36,Strike允許美國用戶將報酬直接轉換為比特幣
2021-10-15 01:30:16,Bitwise 向 SEC 申請推出基於實物比特幣的交易所交易產品
2021-10-15 00:44:11,普丁：加密貨幣可能是「武器化」的美元替代品
2021-10-14 23:00:31,Bitwise 向 SEC 申請推出基於實物比特幣的 ETF
2021-10-14 21:00:26,美國億萬富翁 Barry Sternlicht 已購買比特幣和以太坊
2021-10-14 21:00:24,英國一礦工因偷竊電力進行比特幣挖礦而被判處 13 個月監禁
2021-10-14 13:00:44,Stacks 基金會將以 Stacking 獎勵形式爲 Brink 的新全職比特幣開發人員提供資助
2021-10-14 11:30:22,彭博社高級ETF分析師：跡象表明比特幣ETF將很快獲得批准
2021-10-14 11:00:18,方舟投資計劃與 21Shares 合作推出基於期貨的比特幣 ETF
2021-10-14 10:30:19,Digital Assets Data CEO：高盛嘗試面試我擔任比特幣業務負責人
2021-10-14 09:30:55,觀點：比特幣ETF獲得批准實際上可能會讓多頭失望
2021-10-14 09:00:39,數據：美國成為全球比特幣挖礦中心
2021-10-14 06:30:18,ARK基金與21Shares AG美國子公司合作推出比特幣期貨ETF
2021-10-14 04:00:36,富達全球宏觀主管：比特幣或在未來幾年達到10萬美元
2021-10-13 22:30:18,美國上市礦企Cipher Mining已與Bitfury簽署協議，計劃購買2.8萬至5.6萬台比特幣礦機
2021-10-13 22:30:17,比特幣礦業公司Stronghold Digital計劃在IPO中融資9400萬至1.06億美元
2021-10-13 22:00:32,美國上市礦企 Cipher Mining 已與 Bitfury 簽署協議，計劃購買 2.8 萬至 5.6 萬臺比特幣礦機
2021-10-13 22:00:30,比特幣礦業公司 Stronghold Digital 計劃在 IPO 中融資 9400 萬至 1.06 億美元
2021-10-13 21:30:19,Wildpack將開始接受比特幣作為飲品製造和聯合包裝服務的支付形式
2021-10-13 21:30:16,數據管理公司Sphere 3D將為Core Scientific託管超7萬台比特幣礦機
2021-10-13 21:30:10,數據管理公司 Sphere 3D 將爲 Core Scientific 託管超 7 萬臺比特幣礦機
2021-10-13 21:00:33,數據：美國比特幣算力已超全網算力的 35%，位列世界第一
2021-10-13 21:00:29,比特幣礦企 Greenidge 計劃發行 5000 萬美元的五年期債券
2021-10-13 20:30:21,Wisdom Tree CEO：比特幣ETF申請可能很快會得到批准
2021-10-13 20:30:18,比特幣礦業公司Greenidge Generation計劃發行5000萬美元債券
2021-10-13 20:00:41,貝萊德CEO芬克：在比特幣問題上與摩根大通CEO戴蒙的意見一致
2021-10-13 19:30:37,邁阿密市政府正探索使用比特幣支付員工工資
2021-10-13 19:01:40,觀點：對比特幣保證金期貨的興趣下降有望降低價格波動
2021-10-13 18:00:50,數據：美國占有比特幣全網總算力35%
2021-10-13 14:10:14,「女股神」Wood首次賣出Coinbase 套現逾2500萬美元
2021-10-13 13:30:26,西班牙央行：薩爾瓦多在將比特幣作為法幣的實施過程中缺乏透明度和共識
2021-10-12 14:10:07,傳奇基金經理人：Coinbase市值有望超越特斯拉
2021-10-12 12:30:33,數據：加密投資基金總規模爲 667.15 億美元，接近歷史新高，上週比特幣基金淨流入 2.25 億美元
2021-10-12 11:11:51,比特幣價格大漲 動力-KY散熱風扇拉貨強 10月營收回溫
2021-10-12 09:02:00,小摩執行長：消費者需求強勁 供應鏈問題將很快緩解
2021-10-12 08:07:47,盤前財經大事搶先讀2021年10月12日
2021-10-12 08:00:43,USDT占比特幣交易比重約為60.56%
2021-10-12 07:00:41,瑞士智庫發起旨在使比特幣成為該國儲備資產的投票
2021-10-12 04:17:44,比特幣10月迄今上漲30% 市場看好價格重返歷史新高
2021-10-12 04:00:20,YouTube刪除比特幣影響者Anthony Pompliano的頻道
2021-10-12 03:30:35,比特幣基金上周資金流入量升至五個月高點
2021-10-11 23:30:37,彭博大宗商品策略師：隨著美債增加，比特幣將在Q4上漲
2021-10-11 22:01:01,億萬富翁Bill Miller：比特幣價格在43000美元時的風險比300美元低得多
2021-10-11 18:00:39,比特幣礦企BitFury計劃在未來12個月內上市
2021-10-11 18:00:35,比特幣礦企 BitFury 計劃在未來 12 個月內上市，估值或達數十億英鎊
2021-10-11 16:01:10,比特幣站上57000美元/枚，為5月12日以來首次
2021-10-11 16:01:09,Pantera Capital CEO：比特幣不會再遵循之前市場周期的極端波動
2021-10-11 16:00:38,比特幣短線突破 5.7 萬 USDT，創 5 月 12 日以來新高
2021-10-11 15:30:47,比特幣期貨的未平倉合約在10月份攀升了56億美元
2021-10-11 15:30:34,Willy Woo：比特幣的交易量遠超於Visa及萬事達卡
2021-10-11 15:00:48,美共和黨參議員Ted Cruz認為應該使用天然氣來挖礦比特幣
2021-10-11 15:00:45,Steve Hanke：比特幣具有高度投機性
2021-10-11 10:00:41,數據：紐約州礦企比特幣算力位居美國首位
2021-10-11 07:01:01,分析師Will Clemente：比特幣的長期前景看起來非常樂觀
2021-10-11 06:00:12,女性正在使用比特幣逃離敘利亞等地區
2021-10-11 04:30:42,薩爾瓦多總統計劃用比特幣利潤建動物醫院
2021-10-11 02:30:20,當前比特幣市值占比為43.4%
2021-10-10 16:00:20,加密交易員；比特幣的主導地位正在攀升並保持強勁
2021-10-10 15:30:20,薩爾瓦多比特幣信託基金獲利 400 萬美元，部分收益將用於建設獸醫醫院
2021-10-10 14:10:06,〈觀察〉加密貨幣熱潮不減 主板廠持續大啖挖礦紅利
2021-10-10 13:30:50,薩爾瓦多總統：比特幣業務獲得400萬美元收益，將使用部分收益建設獸醫醫院
2021-10-10 10:01:22,戴爾創始人：不清楚比特幣的價值，但區塊鏈可能被低估了
2021-10-10 08:01:59,USDT占比特幣交易比重約為67.51%
2021-10-10 05:00:55,全球比特幣ATM安裝總數達28992台
2021-10-10 01:00:46,比特幣全網未確認交易4312筆
2021-10-09 23:30:30,比特幣盈利供應百分比達到4個月高點
2021-10-09 23:30:29,戴爾創始人：看好區塊鏈技術，但對比特幣持懷疑態度
2021-10-09 19:30:43,NFL球星：我應該把我的財富花在比特幣上
2021-10-09 19:00:40,以太坊創始人 Vitalik Buterin 批評薩爾瓦多強制採用比特幣的做法
2021-10-09 19:00:39,美參議員 Cynthia Lummis 購買了價值約 5 萬至 10 萬美元的比特幣
2021-10-09 19:00:35,BitMEX 首席執行官：2022 年年底前將至少有五個發展中國家接受比特幣作爲法幣
2021-10-09 18:30:36,Immutable Holdings CEO：比特幣是黃金2.0，市值終會超過黃金
2021-10-09 15:30:20,報告：比特幣在年底前可能會接近10萬美元
2021-10-09 15:01:21,數據：比特幣10月22日的看跌期權成交量超2900BTC
2021-10-09 13:30:46,商戶支付技術Bitfinex Pay已支持比特幣側鏈Liquid Network
2021-10-09 11:30:26,彭博社：4隻比特幣ETF有望在10月底前獲批
2021-10-09 09:30:46,BlockFi 向美 SEC 申請推出基於期貨合約的比特幣 ETF
2021-10-09 07:00:46,CME比特幣期貨10月合約收報55180美元
2021-10-09 07:00:45,BitMEX首席執行官：到明年年底將至少有五個國家接受比特幣作為法幣
2021-10-09 05:30:30,V神：薩爾瓦多強制採用比特幣與加密貨幣的「自由理想」背道而馳
2021-10-09 02:30:47,BlockFi向SEC申請推出基於比特幣期貨的ETF
2021-10-09 01:52:28,比特幣一度翻黑！中國將虛擬貨幣「挖礦」列入負面清單
2021-10-08 18:30:28,美國參議員Cynthia Lummi：購買了價值5萬至10萬美元的比特幣
2021-10-08 18:00:11,比特幣市值升至全球市值資產第 6 位，超越 Facebook
2021-10-08 17:30:32,比特幣市值超越Facebook，升至全球資產第6
2021-10-08 17:00:45,當前比特幣市值占比為43.1%
2021-10-08 16:00:30,小摩：尋求抗通膨工具 機構投資者現在更愛比特幣勝過黃金
2021-10-08 15:00:23,摩根大通：機構投資者將比特幣視作比黃金更好的抗通膨工具
2021-10-08 14:30:27,美國參議院候選人Blake Masters持有超過100萬美元的比特幣
2021-10-08 11:30:59,調查：薩爾瓦多93%的公司依然不支持比特幣支付
2021-10-08 10:30:38,Twitter 比特幣「小費」功能已面向所有IOS用戶開放
2021-10-08 10:00:38,哥倫比亞金融科技公司 Movii 獲 1500 萬美元 B 輪融資，將推出比特幣購買服務
2021-10-08 09:30:24,Blockchain.com聯合創始人：薩爾瓦多鐵腕推廣比特幣有違加密精神
2021-10-08 07:00:29,美參議員Lummis在8月購買了5至10萬美元的比特幣
2021-10-08 06:00:31,美國SEC批准投資於比特幣行業公司的Volt ETF
2021-10-08 04:01:56,摩根大通：3大原因使比特幣最近重回5.5萬美元
2021-10-08 00:03:12,Mike Novogratz預測比特幣市值將在幾年內超越黃金
2021-10-07 19:39:25,〈美股盤前要聞〉市場關注失業金數據 美股期貨回升
2021-10-07 19:00:50,BitGo執行董事：企業每周都要求將比特幣納入其資產負債表中
2021-10-07 16:10:22,美銀：數位資產領域龐大「不容忽視」 看好NFT
2021-10-07 15:01:25,Riot Blockchain今年比特幣產量增加兩倍多
2021-10-07 15:00:42,Riot Blockchain 今年比特幣產量增加兩倍多，持有比特幣價值 1.94 億美元
2021-10-07 10:42:29,〈台股盤中〉航運、電子強拉多頭馬車 開高走高漲逾300點
2021-10-07 10:27:10,比特幣一度重回5.5萬美元寫近五個月高點 多檔挖礦概念股攻漲停
2021-10-07 10:00:36,索羅斯基金CEO透露該家族辦公室持有比特幣
2021-10-07 10:00:28,索羅斯基金 CEO 透露該家族辦公室持有比特幣
2021-10-07 08:31:02,比特幣當前全網未確認交易數量為50418筆
2021-10-07 07:08:45,〈美股熱門股〉與Target合推先買後付 Affirm漲20% Palantir奪美軍大單勁揚
2021-10-07 07:01:14,分析：CME比特幣期貨溢價飆升暗示機構需求增加
2021-10-07 07:01:11,CME比特幣期貨10月合約收報55700美元
2021-10-07 06:58:33,億萬富翁索羅斯的基金也進場 比特幣漲7%突破5.5萬美元關卡
2021-10-07 02:01:35,汽車在線市場Car For Coin支持比特幣購買特斯拉和高端汽車
2021-10-06 23:30:15,比特幣市值重回1兆美元大關
2021-10-06 21:30:18,比特幣盤中突破 5.5 萬 USDT，創 5 月 12 日以來新高
2021-10-06 13:00:19,加密礦企Riot Blockchain 9月比特幣產量年增率增逾3倍至406個
2021-10-06 10:30:42,IMF總裁：很難將比特幣等加密資產視為貨幣
2021-10-06 07:42:04,SEC稱不比照中國實施加密貨幣禁令 為近期反彈添信心
2021-10-06 07:00:34,巴西立法者提出旨在使比特幣成為合法支付貨幣的草案
2021-10-06 01:30:28,IMF總裁：比特幣不能被視為貨幣
2021-10-05 23:30:32,Kripton Market將為薩爾瓦多商店和公司提供比特幣服務
2021-10-05 21:30:34,美國合眾銀行計劃公布比特幣託管業務
2021-10-05 21:00:17,百事首席財務官：公司目前不會投資比特幣
2021-10-05 19:53:12,比特幣攻破50000美元關卡 9月初以來首度
2021-10-05 19:42:56,〈美股盤前要聞〉美將公布9月服務業PMI 美股期貨回升
2021-10-05 17:00:37,摩根大通CEO：比特幣沒有內在價值
2021-10-05 16:00:19,美國傳奇基金經理：比特幣是法拉利，而黃金是「馬車」
2021-10-05 15:00:03,小摩CEO：比特幣是就像傻瓜的黃金 不存在任何價值
2021-10-05 14:00:45,比特幣側鏈Liquid Network在升級後遭遇區塊簽名問題，逾7小時未出塊
2021-10-05 13:30:31,比特幣攻克49000美元關卡 市值超越Facebook
2021-10-05 13:00:32,比特幣側鏈 Liquid Network 在升級後遭遇區塊簽名問題，逾 7 小時未出塊
2021-10-05 11:00:30,數據：比特幣網路難度上調至19.89T，連續六次難度上調
2021-10-05 11:00:29,Facebook宕機導致市值被比特幣超越
2021-10-05 06:00:41,CME比特幣期貨BTC主力合約報49375美元...
2021-10-05 06:00:40,比特幣礦業公司Greenidge：在2021年第第三季開採了近 3500 萬美元的比特幣
2021-10-05 05:30:33,比特幣礦工自減半以來收入增加了488%
2021-10-04 22:30:15,比特幣礦業公司Marathon從美國加密友好銀行Silvergate獲得1億美元循環信貸額度
2021-10-04 22:00:35,國際航運公司 Sino-Global 與區塊鏈技術公司 Highsharp 成立合資企業開發銷售比特幣礦機
2021-10-04 22:00:28,比特幣礦業公司 Marathon 從美國加密友好銀行 Silvergate 獲得 1 億美元循環信貸額度
2021-10-04 21:00:32,比特幣閃電網路鎖定BTC數量突破3000枚，創下歷史新高
2021-10-04 21:00:31,北美礦企Marathon第第三季挖出1252.4枚比特幣，環比增長91%
2021-10-04 20:30:13,北美礦企Hut 8 Mining在9月共挖出264枚比特幣
2021-10-04 20:30:12,中環球與Highsharp合資成立比特幣礦機
2021-10-04 20:00:46,一輛斯巴魯拉力賽車在澳洲拍賣行Lloyds以36萬美元比特幣成交
2021-10-04 19:44:17,〈美股盤前要聞〉本週聚焦9月非農數據 美股期貨漲跌不一
2021-10-04 19:00:29,Vault Digital Funds在新西蘭推出比特幣投資基金
